,Title,Type,Release Year,Rating,Duration,Genres,Vote Average
4758,Jubilee,MOVIE,1980,Unknown,106,"['drama', 'comedy', 'fantasy', 'music', 'european']",6.055
4759,Mimic,MOVIE,1997,R,105,"['horror', 'thriller', 'scifi']",6.053
4760,Mimic,MOVIE,1997,R,105,"['horror', 'thriller', 'scifi']",6.053
4761,Mimic,MOVIE,1997,R,105,"['horror', 'thriller', 'scifi']",6.053
4762,What's a Nice Girl Like You Doing in a Place Like This?,MOVIE,1963,Unknown,9,['drama'],6.037
4763,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",6.036
4764,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",6.036
4765,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",6.036
4766,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",6.036
4767,Thunderstruck,MOVIE,2012,PG,94,"['comedy', 'family', 'drama', 'fantasy', 'sport']",6.036
4768,Sweetie,MOVIE,1989,R,96,"['drama', 'comedy']",6.033
4769,Sweetie,MOVIE,1989,R,96,"['drama', 'comedy']",6.033
4770,Black Sheep,MOVIE,1996,PG-13,87,"['comedy', 'european']",6.03
4771,Black Sheep,MOVIE,1996,PG-13,87,"['comedy', 'european']",6.03
4772,Jennifer Eight,MOVIE,1992,R,124,"['drama', 'thriller', 'crime']",6.029
4773,Jennifer Eight,MOVIE,1992,R,124,"['drama', 'thriller', 'crime']",6.029
4774,Jennifer Eight,MOVIE,1992,R,124,"['drama', 'thriller', 'crime']",6.029
4775,What to Expect When You're Expecting,MOVIE,2012,PG-13,110,"['romance', 'comedy', 'drama']",6.028
4776,What to Expect When You're Expecting,MOVIE,2012,PG-13,110,"['romance', 'comedy', 'drama']",6.028
4777,What to Expect When You're Expecting,MOVIE,2012,PG-13,110,"['romance', 'comedy', 'drama']",6.028
4778,Against the Wall,MOVIE,1994,Unknown,111,"['drama', 'history', 'thriller', 'action', 'european']",6.023
4779,Against the Wall,MOVIE,1994,Unknown,111,"['drama', 'history', 'thriller', 'action', 'european']",6.023
4780,Against the Wall,MOVIE,1994,Unknown,111,"['drama', 'history', 'thriller', 'action', 'european']",6.023
4781,Against the Wall,MOVIE,1994,Unknown,111,"['drama', 'history', 'thriller', 'action', 'european']",6.023
4782,Against the Wall,MOVIE,1994,Unknown,111,"['drama', 'history', 'thriller', 'action', 'european']",6.023
4783,Private Benjamin,MOVIE,1980,R,109,"['comedy', 'war']",6.019
4784,Private Benjamin,MOVIE,1980,R,109,"['comedy', 'war']",6.019
4785,Little Woods,MOVIE,2019,R,103,"['drama', 'thriller', 'crime', 'western']",6.019
4786,Little Woods,MOVIE,2019,R,103,"['drama', 'thriller', 'crime', 'western']",6.019
4787,Little Woods,MOVIE,2019,R,103,"['drama', 'thriller', 'crime', 'western']",6.019
4788,Little Woods,MOVIE,2019,R,103,"['drama', 'thriller', 'crime', 'western']",6.019
4789,The Entertainer,MOVIE,1960,Unknown,96,['drama'],6.013
4790,The Truth About Cats & Dogs,MOVIE,1996,PG-13,93,"['romance', 'comedy']",6.011
4791,The Truth About Cats & Dogs,MOVIE,1996,PG-13,93,"['romance', 'comedy']",6.011
4792,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4793,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4794,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4795,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4796,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4797,Bee Movie,MOVIE,2007,PG,91,"['comedy', 'animation', 'drama', 'family', 'romance', 'fantasy']",6.004
4798,Brie's Bake Off Challenge,MOVIE,2022,Unknown,100,"['family', 'comedy']",6.0
4799,Brie's Bake Off Challenge,MOVIE,2022,Unknown,100,"['family', 'comedy']",6.0
4800,Diagnosis Bipolar: Five Families Search for Answers,MOVIE,2010,Unknown,48,['documentation'],6.0
4801,The Sissy Duckling,MOVIE,1999,Unknown,34,"['animation', 'family']",6.0
4802,The Sissy Duckling,MOVIE,1999,Unknown,34,"['animation', 'family']",6.0
4803,A Rape in a Small Town: The Florence Holway Story,MOVIE,2005,Unknown,72,"['documentation', 'crime']",6.0
4804,A Rape in a Small Town: The Florence Holway Story,MOVIE,2005,Unknown,72,"['documentation', 'crime']",6.0
4805,Hemingway & Gellhorn,MOVIE,2012,Unknown,148,"['drama', 'romance']",6.0
4806,Hemingway & Gellhorn,MOVIE,2012,Unknown,148,"['drama', 'romance']",6.0
4807,Bud Greenspan’s Torino 2006: Stories of Olympic Glory,MOVIE,2007,Unknown,88,"['documentation', 'sport']",6.0
4808,Bud Greenspan’s Torino 2006: Stories of Olympic Glory,MOVIE,2007,Unknown,88,"['documentation', 'sport']",6.0
4809,Scandalous: The Untold Story of the National Enquirer,MOVIE,2019,Unknown,97,['documentation'],6.0
4810,This Is Not a War Story,MOVIE,2021,Unknown,112,"['drama', 'war']",6.0
4811,This Is Not a War Story,MOVIE,2021,Unknown,112,"['drama', 'war']",6.0
4812,Coastal Elites,MOVIE,2020,R,87,"['comedy', 'drama']",6.0
4813,Coastal Elites,MOVIE,2020,R,87,"['comedy', 'drama']",6.0
4814,The Story of a Three-Day Pass,MOVIE,1968,Unknown,87,"['drama', 'romance']",6.0
4815,The Story of a Three-Day Pass,MOVIE,1968,Unknown,87,"['drama', 'romance']",6.0
4816,In Tahrir Square: 18 Days of Egypt's Unfinished Revolution,MOVIE,2012,Unknown,36,['documentation'],6.0
4817,Support the Girls,MOVIE,2018,R,91,"['drama', 'comedy']",6.0
4818,Support the Girls,MOVIE,2018,R,91,"['drama', 'comedy']",6.0
4819,My Fellow Americans,MOVIE,1996,PG-13,101,['comedy'],6.0
4820,Billie Jean King: Portrait of a Pioneer,MOVIE,2006,PG,60,['documentation'],6.0
4821,Fellow Traveller,MOVIE,1989,Unknown,97,['drama'],6.0
4822,O.G.,MOVIE,2019,R,113,['drama'],6.0
4823,Blow Up of 'Blow-Up',MOVIE,2016,Unknown,52,"['documentation', 'european']",6.0
4824,Blow Up of 'Blow-Up',MOVIE,2016,Unknown,52,"['documentation', 'european']",6.0
4825,Cinema Verite,MOVIE,2011,Unknown,86,['drama'],6.0
4826,Reopening Night,MOVIE,2021,PG-13,85,['documentation'],6.0
4827,"It's Not Just You, Murray!",MOVIE,1964,Unknown,17,['comedy'],6.0
4828,Frederick Douglass: In Five Speeches,MOVIE,2022,Unknown,58,"['history', 'documentation']",6.0
4829,Frederick Douglass: In Five Speeches,MOVIE,2022,Unknown,58,"['history', 'documentation']",6.0
4830,Super-Vilains: l'Enquête,MOVIE,2023,PG-13,62,['documentation'],6.0
4831,Sermon on the Mount,MOVIE,2019,Unknown,46,['documentation'],6.0
4832,Shaft in Africa,MOVIE,1973,R,112,"['action', 'thriller', 'crime', 'drama']",6.0
4833,Shaft in Africa,MOVIE,1973,R,112,"['action', 'thriller', 'crime', 'drama']",6.0
4834,Shaft in Africa,MOVIE,1973,R,112,"['action', 'thriller', 'crime', 'drama']",6.0
4835,Shaft in Africa,MOVIE,1973,R,112,"['action', 'thriller', 'crime', 'drama']",6.0
4836,Triangle: Remembering the Fire,MOVIE,2011,Unknown,40,['documentation'],6.0
4837,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",6.0
4838,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",6.0
4839,Thanks for Sharing,MOVIE,2013,R,112,"['drama', 'comedy', 'romance']",6.0
4840,The Anniversary,MOVIE,2019,Unknown,16,['drama'],6.0
4841,The Prince of Magicians,MOVIE,1901,Unknown,2,['comedy'],6.0
4842,Hot Tub Time Machine,MOVIE,2010,R,101,"['comedy', 'action', 'scifi']",6.0
4843,Hot Tub Time Machine,MOVIE,2010,R,101,"['comedy', 'action', 'scifi']",6.0
4844,Hot Tub Time Machine,MOVIE,2010,R,101,"['comedy', 'action', 'scifi']",6.0
4845,Shot Heard 'Round the World,MOVIE,2001,Unknown,60,"['documentation', 'history', 'sport']",6.0
4846,Shot Heard 'Round the World,MOVIE,2001,Unknown,60,"['documentation', 'history', 'sport']",6.0
4847,Shot Heard 'Round the World,MOVIE,2001,Unknown,60,"['documentation', 'history', 'sport']",6.0
4848,Don't Play Us Cheap,MOVIE,1972,Unknown,95,"['comedy', 'romance']",6.0
4849,Don't Play Us Cheap,MOVIE,1972,Unknown,95,"['comedy', 'romance']",6.0
4850,Without Warning: The James Brady Story,MOVIE,1991,R,90,['drama'],6.0
4851,Swimsuit,MOVIE,2021,Unknown,10,['drama'],6.0
4852,Silencing the Song: An Afghan Fallen Star,MOVIE,2011,Unknown,35,['documentation'],6.0
4853,The Sentence,MOVIE,2018,Unknown,87,"['documentation', 'crime']",6.0
4854,The Sentence,MOVIE,2018,Unknown,87,"['documentation', 'crime']",6.0
4855,Love and Baseball,MOVIE,2021,Unknown,88,"['comedy', 'drama', 'romance']",6.0
4856,Love and Baseball,MOVIE,2021,Unknown,88,"['comedy', 'drama', 'romance']",6.0
4857,Love and Baseball,MOVIE,2021,Unknown,88,"['comedy', 'drama', 'romance']",6.0
4858,Mr. Conservative: Goldwater on Goldwater,MOVIE,2006,Unknown,82,['documentation'],6.0
4859,The Urban Crisis and the New Militants: Module 5 - Police Power and Freedom of Assembly: The Gregory March,MOVIE,1968,Unknown,8,['documentation'],6.0
4860,Seoul 1988,MOVIE,1989,Unknown,139,"['documentation', 'sport']",6.0
4861,Seoul 1988,MOVIE,1989,Unknown,139,"['documentation', 'sport']",6.0
4862,A Star Is Born,MOVIE,2018,R,135,"['drama', 'music', 'romance']",7.505
4863,A Star Is Born,MOVIE,1954,PG,176,"['drama', 'romance']",7.12
4864,A Star Is Born,MOVIE,1973,R,139,"['drama', 'romance', 'music']",6.0
4865,A Star Is Born,MOVIE,2018,R,135,"['drama', 'music', 'romance']",7.505
4866,A Star Is Born,MOVIE,1954,PG,176,"['drama', 'romance']",7.12
4867,A Star Is Born,MOVIE,1973,R,139,"['drama', 'romance', 'music']",6.0
4868,A Star Is Born,MOVIE,2018,R,135,"['drama', 'music', 'romance']",7.505
4869,A Star Is Born,MOVIE,1954,PG,176,"['drama', 'romance']",7.12
4870,A Star Is Born,MOVIE,1973,R,139,"['drama', 'romance', 'music']",6.0
4871,DC Super Hero Girls: Hero of the Year,MOVIE,2016,Unknown,85,"['action', 'animation']",6.0
4872,DC Super Hero Girls: Hero of the Year,MOVIE,2016,Unknown,85,"['action', 'animation']",6.0
4873,Cry Macho,MOVIE,2021,PG-13,104,"['drama', 'western', 'thriller']",6.0
4874,Cry Macho,MOVIE,2021,PG-13,104,"['drama', 'western', 'thriller']",6.0
4875,Cry Macho,MOVIE,2021,PG-13,104,"['drama', 'western', 'thriller']",6.0
4876,Reefa,MOVIE,2021,Unknown,96,['drama'],6.0
4877,Camilo: El Primer Tour de Mi Vida,MOVIE,2022,Unknown,79,"['music', 'documentation']",6.0
4878,Camilo: El Primer Tour de Mi Vida,MOVIE,2022,Unknown,79,"['music', 'documentation']",6.0
4879,Dreamland: The Burning of Black Wall Street,MOVIE,2021,Unknown,98,['documentation'],6.0
4880,The Urban Crisis and the New Militants: Module 4 - The People’s Right to Know: Police vs. Reporters,MOVIE,1968,Unknown,15,['documentation'],6.0
4881,Heidi Fleiss: The Would-be Madam of Crystal,MOVIE,2008,Unknown,70,['documentation'],6.0
4882,Morris from America,MOVIE,2016,R,89,"['drama', 'comedy', 'romance', 'european']",6.0
4883,Morris from America,MOVIE,2016,R,89,"['drama', 'comedy', 'romance', 'european']",6.0
4884,Morris from America,MOVIE,2016,R,89,"['drama', 'comedy', 'romance', 'european']",6.0
4885,Morris from America,MOVIE,2016,R,89,"['drama', 'comedy', 'romance', 'european']",6.0
4886,Cobra,MOVIE,1986,R,87,"['thriller', 'action', 'crime']",6.0
4887,Cobra,MOVIE,1986,R,87,"['thriller', 'action', 'crime']",6.0
4888,Cobra,MOVIE,1986,R,87,"['thriller', 'action', 'crime']",6.0
4889,Icahn: The Restless Billionaire,MOVIE,2022,PG-13,102,['documentation'],6.0
4890,The Apollo,MOVIE,2020,PG,98,"['documentation', 'european']",6.0
4891,The Apollo,MOVIE,2020,PG,98,"['documentation', 'european']",6.0
4892,The Urban Crisis and the New Militants: Module 2 - Social Confrontation: The Battle of Michigan Ave.,MOVIE,1968,Unknown,12,['documentation'],6.0
4893,City Hall,MOVIE,1996,R,111,"['thriller', 'crime', 'drama']",6.0
4894,City Hall,MOVIE,1996,R,111,"['thriller', 'crime', 'drama']",6.0
4895,City Hall,MOVIE,1996,R,111,"['thriller', 'crime', 'drama']",6.0
4896,Coffee Shop Names,MOVIE,2020,Unknown,8,['comedy'],6.0
4897,Before Mickey Mouse: A History of American Animation,MOVIE,1982,G,58,['animation'],6.0
4898,Jumping the Broom,MOVIE,2011,PG-13,112,"['comedy', 'drama']",6.0
4899,Jumping the Broom,MOVIE,2011,PG-13,112,"['comedy', 'drama']",6.0
4900,The Spirit of Salsa,MOVIE,2010,Unknown,47,['documentation'],6.0
4901,The Name of the Son,MOVIE,2019,Unknown,14,['drama'],6.0
4902,Aida Rodriguez: Fighting Words,MOVIE,2021,R,63,['comedy'],6.0
4903,Grand Piano,MOVIE,2013,R,90,"['thriller', 'music', 'drama', 'european']",6.0
4904,Grand Piano,MOVIE,2013,R,90,"['thriller', 'music', 'drama', 'european']",6.0
4905,Grand Piano,MOVIE,2013,R,90,"['thriller', 'music', 'drama', 'european']",6.0
4906,Grand Piano,MOVIE,2013,R,90,"['thriller', 'music', 'drama', 'european']",6.0
4907,Bud Greenspan’s Athens 2004: Stories of Olympic Glory,MOVIE,2005,Unknown,96,"['documentation', 'sport']",6.0
4908,Bud Greenspan’s Athens 2004: Stories of Olympic Glory,MOVIE,2005,Unknown,96,"['documentation', 'sport']",6.0
4909,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4910,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4911,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4912,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4913,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4914,Lions for Lambs,MOVIE,2007,R,92,"['action', 'drama', 'history', 'thriller', 'war', 'crime']",6.0
4915,Nice Dreams,MOVIE,1981,R,87,"['comedy', 'crime']",6.0
4916,Nice Dreams,MOVIE,1981,R,87,"['comedy', 'crime']",6.0
4917,50 Children: The Rescue Mission of Mr. and Mrs. Kraus,MOVIE,2014,Unknown,62,"['documentation', 'history']",6.0
4918,50 Children: The Rescue Mission of Mr. and Mrs. Kraus,MOVIE,2014,Unknown,62,"['documentation', 'history']",6.0
4919,Dangerous Play,MOVIE,2022,R,79,[],6.0
4920,Catwoman: Hunted,MOVIE,2022,PG-13,78,"['action', 'crime', 'animation', 'scifi']",6.0
4921,Catwoman: Hunted,MOVIE,2022,PG-13,78,"['action', 'crime', 'animation', 'scifi']",6.0
4922,Catwoman: Hunted,MOVIE,2022,PG-13,78,"['action', 'crime', 'animation', 'scifi']",6.0
4923,Catwoman: Hunted,MOVIE,2022,PG-13,78,"['action', 'crime', 'animation', 'scifi']",6.0
4924,Into the Storm,MOVIE,2009,PG,100,"['drama', 'history', 'war']",6.464
4925,Into the Storm,MOVIE,2014,PG-13,89,"['action', 'thriller', 'drama']",6.0
4926,Into the Storm,MOVIE,2009,PG,100,"['drama', 'history', 'war']",6.464
4927,Into the Storm,MOVIE,2014,PG-13,89,"['action', 'thriller', 'drama']",6.0
4928,Into the Storm,MOVIE,2009,PG,100,"['drama', 'history', 'war']",6.464
4929,Into the Storm,MOVIE,2014,PG-13,89,"['action', 'thriller', 'drama']",6.0
4930,Mississippi Grind,MOVIE,2015,R,108,"['drama', 'comedy']",6.0
4931,Mississippi Grind,MOVIE,2015,R,108,"['drama', 'comedy']",6.0
4932,When I Knew,MOVIE,2008,Unknown,36,['documentation'],6.0
4933,Tom Jones,MOVIE,1963,Unknown,128,"['comedy', 'romance', 'history', 'european']",6.0
4934,Tom Jones,MOVIE,1963,Unknown,128,"['comedy', 'romance', 'history', 'european']",6.0
4935,Tom Jones,MOVIE,1963,Unknown,128,"['comedy', 'romance', 'history', 'european']",6.0
4936,Tom Jones,MOVIE,1963,Unknown,128,"['comedy', 'romance', 'history', 'european']",6.0
4937,Beach Rats,MOVIE,2017,R,99,"['drama', 'romance']",6.0
4938,Beach Rats,MOVIE,2017,R,99,"['drama', 'romance']",6.0
4939,Skin Can Breathe,MOVIE,2022,PG-13,11,['drama'],6.0
4940,The Words That Built America,MOVIE,2017,G,49,['documentation'],6.0
4941,Whoopi Goldberg's Fontaine... Why Am I Straight?,MOVIE,1988,Unknown,54,"['documentation', 'comedy']",6.0
4942,Whoopi Goldberg's Fontaine... Why Am I Straight?,MOVIE,1988,Unknown,54,"['documentation', 'comedy']",6.0
4943,Joe's Palace,MOVIE,2007,Unknown,108,['drama'],6.0
4944,A Million Ways to Die in the West,MOVIE,2014,R,116,"['comedy', 'western']",5.998
4945,A Million Ways to Die in the West,MOVIE,2014,R,116,"['comedy', 'western']",5.998
4946,Scary Movie 3,MOVIE,2003,R,84,"['comedy', 'horror']",5.986
4947,Scary Movie 3,MOVIE,2003,R,84,"['comedy', 'horror']",5.986
4948,O,MOVIE,2001,R,95,"['thriller', 'drama', 'romance', 'european']",5.981
4949,O,MOVIE,2001,R,95,"['thriller', 'drama', 'romance', 'european']",5.981
4950,O,MOVIE,2001,R,95,"['thriller', 'drama', 'romance', 'european']",5.981
4951,O,MOVIE,2001,R,95,"['thriller', 'drama', 'romance', 'european']",5.981
4952,The Sentinel,MOVIE,2006,PG-13,108,"['crime', 'thriller', 'action']",5.979
4953,The Sentinel,MOVIE,2006,PG-13,108,"['crime', 'thriller', 'action']",5.979
4954,The Sentinel,MOVIE,2006,PG-13,108,"['crime', 'thriller', 'action']",5.979
4955,Killers,MOVIE,2010,PG-13,100,"['action', 'thriller', 'romance', 'comedy']",5.975
4956,Killers,MOVIE,2010,PG-13,100,"['action', 'thriller', 'romance', 'comedy']",5.975
4957,Killers,MOVIE,2010,PG-13,100,"['action', 'thriller', 'romance', 'comedy']",5.975
4958,Killers,MOVIE,2010,PG-13,100,"['action', 'thriller', 'romance', 'comedy']",5.975
4959,Miami Vice,MOVIE,2006,R,132,"['thriller', 'action', 'crime', 'drama', 'european']",5.974
4960,Miami Vice,MOVIE,2006,R,132,"['thriller', 'action', 'crime', 'drama', 'european']",5.974
4961,Miami Vice,MOVIE,2006,R,132,"['thriller', 'action', 'crime', 'drama', 'european']",5.974
4962,Miami Vice,MOVIE,2006,R,132,"['thriller', 'action', 'crime', 'drama', 'european']",5.974
4963,Miami Vice,MOVIE,2006,R,132,"['thriller', 'action', 'crime', 'drama', 'european']",5.974
4964,The Men Who Stare at Goats,MOVIE,2009,R,93,"['comedy', 'war']",5.972
4965,The Men Who Stare at Goats,MOVIE,2009,R,93,"['comedy', 'war']",5.972
4966,The Emperor Jones,MOVIE,1933,Unknown,73,"['drama', 'music']",5.967
4967,The Emperor Jones,MOVIE,1933,Unknown,73,"['drama', 'music']",5.967
4968,Prancer,MOVIE,1989,G,99,"['drama', 'fantasy', 'family']",5.961
4969,Prancer,MOVIE,1989,G,99,"['drama', 'fantasy', 'family']",5.961
4970,Prancer,MOVIE,1989,G,99,"['drama', 'fantasy', 'family']",5.961
4971,Line of Duty,MOVIE,2019,R,98,['thriller'],5.961
4972,Godzilla Raids Again,MOVIE,1955,Unknown,82,"['scifi', 'horror', 'family', 'action']",5.959
4973,Godzilla Raids Again,MOVIE,1955,Unknown,82,"['scifi', 'horror', 'family', 'action']",5.959
4974,Godzilla Raids Again,MOVIE,1955,Unknown,82,"['scifi', 'horror', 'family', 'action']",5.959
4975,Godzilla Raids Again,MOVIE,1955,Unknown,82,"['scifi', 'horror', 'family', 'action']",5.959
4976,Wild Hogs,MOVIE,2007,PG-13,100,"['comedy', 'action', 'reality']",5.947
4977,Wild Hogs,MOVIE,2007,PG-13,100,"['comedy', 'action', 'reality']",5.947
4978,Wild Hogs,MOVIE,2007,PG-13,100,"['comedy', 'action', 'reality']",5.947
4979,Tea for Two,MOVIE,1950,Unknown,98,"['comedy', 'romance']",5.944
4980,Tea for Two,MOVIE,1950,Unknown,98,"['comedy', 'romance']",5.944
4981,"I Love You, Beth Cooper",MOVIE,2009,PG-13,102,"['comedy', 'romance']",5.94
4982,"I Love You, Beth Cooper",MOVIE,2009,PG-13,102,"['comedy', 'romance']",5.94
4983,Free Willy 2: The Adventure Home,MOVIE,1995,PG,94,"['drama', 'family']",5.934
4984,Free Willy 2: The Adventure Home,MOVIE,1995,PG,94,"['drama', 'family']",5.934
4985,A Guy Thing,MOVIE,2003,PG-13,101,"['comedy', 'romance']",5.933
4986,A Guy Thing,MOVIE,2003,PG-13,101,"['comedy', 'romance']",5.933
4987,Thinner,MOVIE,1996,R,92,"['thriller', 'fantasy', 'horror']",5.927
4988,Thinner,MOVIE,1996,R,92,"['thriller', 'fantasy', 'horror']",5.927
4989,Thinner,MOVIE,1996,R,92,"['thriller', 'fantasy', 'horror']",5.927
4990,Ghost Ship,MOVIE,2002,R,91,"['horror', 'thriller', 'european']",5.921
4991,Ghost Ship,MOVIE,2002,R,91,"['horror', 'thriller', 'european']",5.921
4992,Ghost Ship,MOVIE,2002,R,91,"['horror', 'thriller', 'european']",5.921
4993,Jimmy Neutron: Boy Genius,MOVIE,2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",5.914
4994,Jimmy Neutron: Boy Genius,MOVIE,2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",5.914
4995,Jimmy Neutron: Boy Genius,MOVIE,2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",5.914
4996,Jimmy Neutron: Boy Genius,MOVIE,2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",5.914
4997,Jimmy Neutron: Boy Genius,MOVIE,2001,G,82,"['comedy', 'animation', 'family', 'scifi', 'action']",5.914
4998,Cooties,MOVIE,2015,R,88,"['comedy', 'horror', 'action', 'scifi', 'thriller']",5.912
4999,Cooties,MOVIE,2015,R,88,"['comedy', 'horror', 'action', 'scifi', 'thriller']",5.912
5000,Cooties,MOVIE,2015,R,88,"['comedy', 'horror', 'action', 'scifi', 'thriller']",5.912
5001,Cooties,MOVIE,2015,R,88,"['comedy', 'horror', 'action', 'scifi', 'thriller']",5.912
5002,Cooties,MOVIE,2015,R,88,"['comedy', 'horror', 'action', 'scifi', 'thriller']",5.912
5003,The New Guy,MOVIE,2002,PG-13,88,['comedy'],5.912
5004,USS Indianapolis: Men of Courage,MOVIE,2016,R,128,"['action', 'drama', 'history', 'thriller', 'war']",5.911
5005,USS Indianapolis: Men of Courage,MOVIE,2016,R,128,"['action', 'drama', 'history', 'thriller', 'war']",5.911
5006,USS Indianapolis: Men of Courage,MOVIE,2016,R,128,"['action', 'drama', 'history', 'thriller', 'war']",5.911
5007,USS Indianapolis: Men of Courage,MOVIE,2016,R,128,"['action', 'drama', 'history', 'thriller', 'war']",5.911
5008,USS Indianapolis: Men of Courage,MOVIE,2016,R,128,"['action', 'drama', 'history', 'thriller', 'war']",5.911
5009,Vice Versa,MOVIE,1988,PG,94,"['comedy', 'fantasy', 'european']",5.911
5010,Vice Versa,MOVIE,1988,PG,94,"['comedy', 'fantasy', 'european']",5.911
5011,Vice Versa,MOVIE,1988,PG,94,"['comedy', 'fantasy', 'european']",5.911
5012,Suicide Squad,MOVIE,2016,PG-13,123,"['action', 'fantasy', 'crime', 'scifi']",5.91
5013,Suicide Squad,MOVIE,2016,PG-13,123,"['action', 'fantasy', 'crime', 'scifi']",5.91
5014,Suicide Squad,MOVIE,2016,PG-13,123,"['action', 'fantasy', 'crime', 'scifi']",5.91
5015,Suicide Squad,MOVIE,2016,PG-13,123,"['action', 'fantasy', 'crime', 'scifi']",5.91
5016,xXx,MOVIE,2002,PG-13,124,"['thriller', 'action']",5.91
5017,xXx,MOVIE,2002,PG-13,124,"['thriller', 'action']",5.91
5018,Hollow Man,MOVIE,2000,R,112,"['thriller', 'action', 'horror', 'scifi']",5.908
5019,Hollow Man,MOVIE,2000,R,112,"['thriller', 'action', 'horror', 'scifi']",5.908
5020,Hollow Man,MOVIE,2000,R,112,"['thriller', 'action', 'horror', 'scifi']",5.908
5021,Hollow Man,MOVIE,2000,R,112,"['thriller', 'action', 'horror', 'scifi']",5.908
5022,The Bad News Bears in Breaking Training,MOVIE,1977,PG,100,"['comedy', 'family', 'sport']",5.906
5023,The Bad News Bears in Breaking Training,MOVIE,1977,PG,100,"['comedy', 'family', 'sport']",5.906
5024,The Bad News Bears in Breaking Training,MOVIE,1977,PG,100,"['comedy', 'family', 'sport']",5.906
5025,Wartorn: 1861-2010,MOVIE,2010,Unknown,90,"['documentation', 'war']",5.9
5026,Wartorn: 1861-2010,MOVIE,2010,Unknown,90,"['documentation', 'war']",5.9
5027,Beerfest,MOVIE,2006,Unknown,110,['comedy'],5.9
5028,Mannequin Two: On the Move,MOVIE,1991,PG,95,"['comedy', 'romance', 'fantasy']",5.9
5029,Mannequin Two: On the Move,MOVIE,1991,PG,95,"['comedy', 'romance', 'fantasy']",5.9
5030,Mannequin Two: On the Move,MOVIE,1991,PG,95,"['comedy', 'romance', 'fantasy']",5.9
5031,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,100,"['drama', 'thriller', 'horror']",5.9
5032,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,100,"['drama', 'thriller', 'horror']",5.9
5033,The Haunting in Connecticut 2: Ghosts of Georgia,MOVIE,2013,R,100,"['drama', 'thriller', 'horror']",5.9
5034,Tyson,MOVIE,1995,Unknown,110,"['drama', 'sport']",5.9
5035,Tyson,MOVIE,1995,Unknown,110,"['drama', 'sport']",5.9
5036,The Big Hit,MOVIE,1998,R,91,"['action', 'thriller', 'comedy', 'crime']",5.9
5037,The Big Hit,MOVIE,1998,R,91,"['action', 'thriller', 'comedy', 'crime']",5.9
5038,The Big Hit,MOVIE,1998,R,91,"['action', 'thriller', 'comedy', 'crime']",5.9
5039,The Big Hit,MOVIE,1998,R,91,"['action', 'thriller', 'comedy', 'crime']",5.9
5040,Covid Diaries NYC,MOVIE,2021,Unknown,40,['documentation'],5.9
5041,Salt Lake 2002: Stories of Olympic Glory,MOVIE,2003,Unknown,120,"['documentation', 'sport']",5.9
5042,Salt Lake 2002: Stories of Olympic Glory,MOVIE,2003,Unknown,120,"['documentation', 'sport']",5.9
5043,Anacronte,MOVIE,2019,Unknown,15,['animation'],5.9
5044,In Pursuit of Honor,MOVIE,1995,PG-13,111,"['western', 'drama']",5.9
5045,In Pursuit of Honor,MOVIE,1995,PG-13,111,"['western', 'drama']",5.9
5046,Robin Hood,MOVIE,2018,PG-13,116,"['action', 'thriller', 'drama', 'fantasy']",5.9
5047,Robin Hood,MOVIE,1991,PG-13,104,"['action', 'drama', 'romance', 'european']",5.771
