,Type,Title,Country,Release Year,Rating,Duration,Genres,Vote Average
2114,MOVIE,Acuitzeramo,"['MX', 'US']",2019,Unknown,15,['drama'],6.5
1173,MOVIE,Dane Cook: Vicious Circle,['US'],2006,R,132,"['comedy', 'documentation']",6.5
1633,MOVIE,7 Days in Hell,['US'],2015,NC-17,43,"['comedy', 'sport']",6.5
43,MOVIE,Sunnyside,['US'],1919,Unknown,33,['comedy'],6.5
1161,MOVIE,The Special Relationship,"['GB', 'US']",2010,Unknown,93,"['drama', 'history']",6.5
1573,MOVIE,Lego Batman: The Movie - DC Super Heroes Unite,['US'],2013,G,71,['animation'],6.5
437,MOVIE,Designing Woman,['US'],1957,Unknown,118,"['romance', 'comedy']",6.5
2203,MOVIE,"Woodstock 99: Peace, Love, and Rage",['US'],2021,R,110,"['music', 'documentation']",6.5
1933,MOVIE,The Swamp,['RU'],2020,Unknown,114,"['documentation', 'animation']",6.5
1940,MOVIE,The Dress,['PL'],2020,R,30,['drama'],6.5
470,MOVIE,American Boy: A Profile of Steven Prince,['US'],1978,Unknown,55,['documentation'],6.5
1528,MOVIE,Obvious Child,['US'],2014,R,83,"['comedy', 'romance', 'drama']",6.5
1948,MOVIE,What Happened on September 11,['US'],2019,PG,30,"['documentation', 'drama', 'history']",6.5
750,MOVIE,The Faculty,['US'],1998,R,104,"['horror', 'scifi', 'comedy']",6.497
196,MOVIE,Cruising,"['DE', 'US']",1980,R,102,"['thriller', 'crime', 'drama']",6.495
957,MOVIE,War of the Worlds,['US'],2005,PG-13,116,"['thriller', 'scifi', 'action']",6.49
508,MOVIE,My Bloody Valentine,['CA'],1981,R,90,"['thriller', 'horror']",6.49
106,MOVIE,Osaka Elegy,['JP'],1936,Unknown,71,"['drama', 'comedy']",6.489
2153,MOVIE,See How They Run,"['US', 'GB']",2022,PG-13,98,"['thriller', 'comedy', 'crime', 'history']",6.487
1511,MOVIE,Rio 2,['US'],2014,G,101,"['animation', 'fantasy', 'comedy', 'family', 'music', 'crime', 'drama']",6.483
1024,MOVIE,Pieces of April,['US'],2003,PG-13,80,"['drama', 'comedy']",6.481
193,MOVIE,Star Trek: The Motion Picture,['US'],1979,PG,132,"['scifi', 'thriller']",6.48
785,MOVIE,Kiss the Girls,['US'],1997,R,116,"['crime', 'thriller', 'drama']",6.48
2162,MOVIE,Death on the Nile,"['GB', 'US']",2022,PG-13,127,"['action', 'thriller', 'drama', 'crime']",6.479
1578,MOVIE,The Cheshire Murders,['US'],2013,Unknown,115,"['documentation', 'crime', 'history']",6.477
583,MOVIE,The Living Daylights,['GB'],1987,PG,130,"['action', 'thriller', 'music']",6.474
1108,MOVIE,Madagascar: Escape 2 Africa,['US'],2008,PG,89,"['comedy', 'animation', 'family']",6.472
1401,MOVIE,Act of Valor,['US'],2012,Unknown,110,"['thriller', 'war', 'action', 'drama']",6.471
1078,MOVIE,Fair Game,"['US', 'AE']",2010,PG-13,108,"['drama', 'thriller']",6.47
1195,MOVIE,Into the Storm,['GB'],2009,PG,100,"['drama', 'history', 'war']",6.464
653,MOVIE,Eating Raoul,['US'],1982,R,87,"['comedy', 'crime']",6.464
1098,MOVIE,The Sisterhood of the Traveling Pants,['US'],2005,PG,119,"['drama', 'comedy', 'romance']",6.463
476,MOVIE,Primary,['US'],1960,Unknown,60,"['documentation', 'history']",6.462
1390,MOVIE,Safe,['US'],2012,R,94,"['thriller', 'action', 'crime']",6.46
541,MOVIE,Another Country,['GB'],1984,PG,90,"['drama', 'history', 'romance']",6.459
536,MOVIE,Twilight Zone: The Movie,['US'],1983,PG,101,"['horror', 'scifi']",6.454
1112,MOVIE,The Water Horse,"['AU', 'US', 'GB']",2007,PG,147,"['fantasy', 'family', 'war']",6.451
2154,MOVIE,Old,"['CN', 'US']",2021,PG-13,108,"['thriller', 'drama', 'comedy', 'horror']",6.45
78,MOVIE,The Man Who Knew Too Much,['GB'],1935,Unknown,75,"['thriller', 'drama', 'crime']",6.45
1902,MOVIE,Meth Storm,['US'],2017,Unknown,96,['documentation'],6.444
2231,MOVIE,38 at the Garden,['US'],2022,PG-13,38,['documentation'],6.444
1761,MOVIE,Ingrid Goes West,['US'],2017,R,97,"['comedy', 'drama']",6.439
229,MOVIE,The Man with the Golden Gun,"['US', 'GB']",1974,PG,125,"['action', 'thriller']",6.437
1070,MOVIE,Eagle Eye,"['US', 'DE']",2008,PG-13,118,"['thriller', 'action', 'european']",6.432
363,MOVIE,2 or 3 Things I Know About Her,['FR'],1967,Unknown,87,"['comedy', 'drama', 'european']",6.432
1789,MOVIE,Small Town Crime,['US'],2018,R,91,"['thriller', 'crime']",6.427
614,MOVIE,House Party,['US'],1990,R,100,"['comedy', 'music', 'romance', 'european']",6.422
814,MOVIE,Star Trek: Insurrection,['US'],1998,PG,103,"['thriller', 'action', 'scifi']",6.419
1693,MOVIE,LEGO DC Comics Super Heroes: Justice League: Cosmic Clash,['US'],2016,Unknown,78,"['action', 'animation']",6.413
2279,MOVIE,The Super Bob Einstein Movie,['US'],2021,R,78,"['documentation', 'comedy']",6.409
279,MOVIE,Super Fly,['US'],1972,R,93,"['drama', 'thriller', 'action', 'crime', 'music']",6.408
1217,MOVIE,Starter for 10,"['GB', 'US']",2006,PG-13,96,"['drama', 'comedy', 'romance', 'sport']",6.408
46,MOVIE,The Private Life of Henry VIII,['GB'],1933,Unknown,90,"['comedy', 'drama', 'romance', 'history']",6.407
915,MOVIE,The Daytrippers,"['US', 'CA']",1997,R,87,"['comedy', 'drama']",6.402
1676,MOVIE,Bessie,['US'],2015,Unknown,107,"['drama', 'music']",6.4
1699,MOVIE,I'll See You in My Dreams,['US'],2015,PG-13,92,"['drama', 'comedy', 'romance']",6.4
759,MOVIE,City Slickers,['US'],1991,PG-13,112,"['western', 'comedy']",6.4
1544,MOVIE,Valentine Road,['US'],2013,Unknown,89,"['documentation', 'crime']",6.4
902,MOVIE,The Late Shift,['US'],1996,R,95,"['comedy', 'drama']",6.4
2206,MOVIE,Dear Evan Hansen,"['US', 'CN']",2021,PG-13,137,['drama'],6.4
2310,MOVIE,DMX: Don't Try to Understand,['US'],2021,Unknown,79,"['music', 'documentation']",6.4
1555,MOVIE,The Out List,['US'],2013,PG,60,['documentation'],6.4
1287,MOVIE,Scooby-Doo! The Mystery Begins,['US'],2009,PG,82,"['thriller', 'comedy', 'fantasy', 'family', 'animation']",6.4
757,MOVIE,What Lies Beneath,['US'],2000,PG-13,130,"['drama', 'horror', 'thriller', 'fantasy', 'european']",6.4
2010,MOVIE,Rendez-vous,['MX'],2019,R,102,['thriller'],6.4
574,MOVIE,The Last Dragon,['US'],1985,PG-13,108,"['action', 'sport', 'comedy', 'drama', 'music']",6.4
1884,MOVIE,I Am Evidence,['US'],2017,Unknown,89,['documentation'],6.4
563,MOVIE,Crocodile Dundee,['AU'],1986,PG-13,98,"['comedy', 'action']",6.4
2173,MOVIE,8-Bit Christmas,['US'],2021,PG,97,"['fantasy', 'comedy', 'family']",6.4
1395,MOVIE,The Iron Lady,"['FR', 'GB']",2011,PG-13,105,"['drama', 'history']",6.4
2164,MOVIE,Moonfall,"['HK', 'GB', 'US', 'CA', 'CN']",2022,PG-13,130,"['scifi', 'fantasy', 'action']",6.4
320,MOVIE,My Bodyguard,['US'],1980,PG,96,"['comedy', 'drama', 'family']",6.4
1218,MOVIE,Strip Search,['US'],2004,Unknown,86,['drama'],6.4
607,MOVIE,I'm Gonna Git You Sucka,['US'],1989,R,88,"['comedy', 'crime', 'action']",6.4
2028,MOVIE,My Heart Goes Boom!,"['ES', 'IT']",2020,Unknown,116,"['comedy', 'romance']",6.4
1238,MOVIE,Capturing Mary,"['GB', 'US']",2007,Unknown,100,['drama'],6.4
210,MOVIE,Diamonds Are Forever,"['GB', 'US']",1971,PG,120,"['action', 'thriller']",6.4
2051,MOVIE,The Brink,['US'],2019,R,91,['documentation'],6.4
2257,MOVIE,Listening to Kenny G,['US'],2021,Unknown,97,"['music', 'documentation']",6.4
158,MOVIE,Little Old New York,['US'],1923,Unknown,107,"['comedy', 'romance']",6.4
1281,MOVIE,Will Ferrell: You're Welcome America - A Final Night with George W. Bush,['US'],2009,Unknown,90,['comedy'],6.4
1859,MOVIE,Beware the Slenderman,['US'],2018,Unknown,117,"['crime', 'documentation']",6.4
919,MOVIE,Miss Evers' Boys,['US'],1997,PG,118,"['drama', 'war']",6.4
1815,MOVIE,Batman vs. Two-Face,['US'],2017,PG,72,"['action', 'animation', 'comedy']",6.4
652,MOVIE,"Greystoke: The Legend of Tarzan, Lord of the Apes","['GB', 'US']",1984,PG,143,['drama'],6.4
1519,MOVIE,Son of a Gun,"['AU', 'CA', 'GB']",2014,R,108,"['action', 'drama', 'thriller', 'crime']",6.4
662,MOVIE,The Boy Who Could Fly,['US'],1986,PG,114,"['family', 'fantasy', 'drama', 'romance']",6.4
1794,MOVIE,Foster,['US'],2018,Unknown,113,['documentation'],6.4
1506,MOVIE,The Other Woman,['US'],2014,PG-13,110,"['comedy', 'romance']",6.4
1927,MOVIE,Luce,['US'],2019,R,109,"['thriller', 'drama']",6.397
849,MOVIE,Brokedown Palace,['US'],1999,PG-13,100,"['drama', 'thriller']",6.395
892,MOVIE,Hoodlum,['US'],1997,R,130,"['drama', 'crime']",6.393
869,MOVIE,RKO 281,"['GB', 'US']",1999,R,84,"['drama', 'history']",6.391
2216,MOVIE,No Sudden Move,['US'],2021,R,115,"['drama', 'crime', 'thriller']",6.389
1389,MOVIE,Take This Waltz,"['ES', 'CA', 'JP']",2012,R,116,"['drama', 'comedy']",6.388
137,MOVIE,Captain Kidd's Kids,['US'],1919,Unknown,20,"['comedy', 'fantasy']",6.385
1115,MOVIE,Down Terrace,['GB'],2010,R,93,"['crime', 'drama']",6.385
872,MOVIE,Ocean Waves,['JP'],1993,PG,72,"['drama', 'romance', 'animation']",6.383
1660,MOVIE,Amy Schumer: Live at the Apollo,['US'],2015,Unknown,61,"['comedy', 'documentation']",6.382
429,MOVIE,Lady Snowblood 2: Love Song of Vengeance,['JP'],1974,Unknown,89,"['drama', 'thriller']",6.379
904,MOVIE,Showdown in Little Tokyo,['US'],1991,R,79,"['action', 'comedy', 'crime', 'thriller']",6.379
940,MOVIE,Babe Ruth,['US'],1998,Unknown,60,"['documentation', 'sport']",6.375
1035,MOVIE,Accepted,['US'],2006,PG-13,93,['comedy'],6.372
1212,MOVIE,You Got Served,['US'],2004,PG-13,95,"['drama', 'music']",6.372
2323,MOVIE,Multiple Maniacs,['US'],2022,Unknown,97,"['comedy', 'crime', 'horror']",6.37
1641,MOVIE,Insurgent,['US'],2015,PG-13,119,"['thriller', 'action', 'scifi']",6.365
2282,MOVIE,Holiday Harmony,['US'],2022,PG,111,"['romance', 'comedy', 'music', 'drama']",6.353
730,MOVIE,Midnight in the Garden of Good and Evil,['US'],1997,R,155,"['thriller', 'crime', 'drama']",6.347
1380,MOVIE,The Perfect Host,['US'],2011,R,93,"['comedy', 'thriller', 'drama', 'crime']",6.346
1372,MOVIE,A Dangerous Method,"['CH', 'GB', 'DE', 'CA']",2011,R,99,"['thriller', 'drama', 'romance']",6.346
1026,MOVIE,Red Eye,['US'],2005,PG-13,86,"['thriller', 'music', 'action', 'european']",6.339
2182,MOVIE,The Little Things,['US'],2021,R,128,"['thriller', 'drama', 'crime']",6.337
788,MOVIE,Doc Hollywood,['US'],1991,PG-13,104,"['comedy', 'drama', 'romance']",6.336
1033,MOVIE,Along Came a Spider,"['DE', 'US', 'CA']",2001,R,104,"['thriller', 'drama']",6.336
972,MOVIE,DodgeBall: A True Underdog Story,"['DE', 'US']",2004,PG-13,92,"['comedy', 'sport', 'european']",6.333
647,MOVIE,Judgment,['US'],1990,PG-13,90,['drama'],6.333
2285,MOVIE,The Day Sports Stood Still,['US'],2021,Unknown,95,"['documentation', 'sport']",6.333
1183,MOVIE,Old Joy,['US'],2007,Unknown,73,['drama'],6.332
119,MOVIE,A Night in the Show,['US'],1915,Unknown,24,['comedy'],6.328
742,MOVIE,Tomorrow Never Dies,"['US', 'GB']",1997,PG-13,119,"['thriller', 'action']",6.327
419,MOVIE,Son of Godzilla,['JP'],1967,PG,86,"['action', 'comedy', 'family', 'fantasy', 'scifi']",6.325
710,MOVIE,Scary Movie,['US'],2000,R,88,['comedy'],6.322
784,MOVIE,She's All That,['US'],1999,PG-13,95,"['comedy', 'romance']",6.321
572,MOVIE,Back to School,['US'],1986,PG-13,96,"['comedy', 'romance', 'sport']",6.32
997,MOVIE,Quantum of Solace,"['GB', 'US']",2008,PG-13,106,"['action', 'thriller']",6.308
550,MOVIE,Johnny Dangerously,['US'],1984,PG-13,90,"['comedy', 'crime']",6.308
844,MOVIE,Slums of Beverly Hills,['US'],1998,R,91,"['comedy', 'drama']",6.307
656,MOVIE,Sesame Street: Follow That Bird,['US'],1985,G,88,"['comedy', 'family', 'music']",6.306
220,MOVIE,Batman,['US'],1966,PG,105,"['comedy', 'action', 'crime', 'family']",6.302
532,MOVIE,Heaven Help Us,['US'],1985,R,104,"['comedy', 'drama', 'romance']",6.302
1118,MOVIE,The Missing,['US'],2003,R,130,"['thriller', 'western']",6.301
149,MOVIE,The Return of Bulldog Drummond,['GB'],1934,Unknown,73,"['crime', 'thriller', 'action']",6.3
39,MOVIE,The Seventh Veil,['GB'],1945,Unknown,94,"['drama', 'music']",6.3
906,MOVIE,Geronimo: An American Legend,['US'],1993,PG-13,115,"['western', 'drama', 'history']",6.3
1857,MOVIE,Paterno,['US'],2018,Unknown,105,"['drama', 'crime', 'sport']",6.3
1629,MOVIE,The Sea of Trees,['US'],2016,PG-13,110,"['drama', 'thriller', 'fantasy', 'european']",6.3
2100,MOVIE,Yellowface: Asian Whitewashing and Racism in Hollywood,['FR'],2019,Unknown,54,"['documentation', 'history']",6.3
1721,MOVIE,Thought Crimes,['US'],2015,R,81,"['documentation', 'crime']",6.3
2089,MOVIE,Uprooted: The Journey of Jazz Dance,['US'],2020,Unknown,94,"['music', 'documentation', 'history']",6.3
120,MOVIE,The King of Kings,['US'],1927,Unknown,155,"['drama', 'family', 'history']",6.3
2183,MOVIE,Adult Swim Yule Log (aka The Fireplace),['US'],2022,R,91,"['comedy', 'horror']",6.3
94,MOVIE,Jungle Book,['US'],1942,Unknown,106,"['fantasy', 'action', 'family']",6.3
422,MOVIE,Viva Las Vegas,['US'],1964,Unknown,85,"['comedy', 'drama']",6.3
819,MOVIE,One Survivor Remembers,['US'],1996,PG-13,39,"['documentation', 'history']",6.3
897,MOVIE,Sesame Street: The Adventures of Elmo in Grouchland,"['DE', 'US']",1999,G,73,"['fantasy', 'comedy', 'family']",6.3
739,MOVIE,Can't Hardly Wait,['US'],1998,PG-13,100,"['comedy', 'romance']",6.3
2344,MOVIE,The Critic,['ES'],2022,Unknown,80,['documentation'],6.3
2318,MOVIE,And Just Like That… The Documentary,['US'],2022,Unknown,73,['documentation'],6.3
552,MOVIE,Mystic Pizza,['US'],1988,R,104,"['comedy', 'drama', 'romance']",6.3
824,MOVIE,Indecent Proposal,['US'],1993,R,117,"['drama', 'romance']",6.3
511,MOVIE,¡Three Amigos!,['US'],1986,PG,103,"['western', 'comedy']",6.3
659,MOVIE,"Rita, Sue and Bob Too",['GB'],1987,R,90,"['comedy', 'drama']",6.3
1972,MOVIE,Natalie Wood: What Remains Behind,['US'],2020,PG,100,['documentation'],6.3
2004,MOVIE,Torn Apart: Separated at the Border,['US'],2019,PG,39,['documentation'],6.3
425,MOVIE,"Je, tu, il, elle","['BE', 'FR']",1974,Unknown,86,['drama'],6.3
1732,MOVIE,Larry Kramer In Love & Anger,['US'],2015,Unknown,82,"['documentation', 'history']",6.3
446,MOVIE,The Wings of Eagles,['US'],1957,Unknown,110,"['drama', 'war']",6.3
1707,MOVIE,Batkid Begins,['US'],2015,PG,87,"['family', 'documentation']",6.3
1089,MOVIE,Star Trek: Nemesis,['US'],2002,PG-13,116,"['thriller', 'action', 'scifi']",6.3
1283,MOVIE,Walkout,['US'],2006,Unknown,110,['drama'],6.3
979,MOVIE,Knocked Up,['US'],2007,Unknown,129,"['romance', 'drama', 'comedy']",6.3
1378,MOVIE,Something Borrowed,['US'],2011,PG-13,112,"['comedy', 'drama', 'romance']",6.3
1381,MOVIE,The Expendables 2,"['BG', 'US']",2012,R,102,"['thriller', 'action']",6.3
1547,MOVIE,Promised Land,"['AE', 'US']",2013,R,106,"['drama', 'documentation', 'thriller', 'european']",6.3
2300,MOVIE,Body Brokers,['US'],2021,R,111,"['drama', 'thriller', 'crime']",6.3
1338,MOVIE,Dana Carvey: Squatting Monkeys Tell No Lies,['US'],2008,R,55,"['comedy', 'documentation']",6.3
562,MOVIE,Octopussy,['GB'],1983,PG,131,"['thriller', 'action']",6.298
1769,MOVIE,Colossal,"['CA', 'KR', 'ES', 'US']",2017,R,109,"['drama', 'fantasy', 'scifi', 'thriller', 'action', 'horror', 'comedy']",6.297
421,MOVIE,Godzilla vs. Gigan,['JP'],1972,PG,89,"['action', 'family', 'scifi', 'horror']",6.294
2181,MOVIE,Antlers,['US'],2021,R,99,"['thriller', 'drama', 'horror', 'fantasy', 'action', 'crime']",6.291
1540,MOVIE,The Host,['US'],2013,PG-13,125,"['romance', 'drama', 'scifi', 'thriller', 'action']",6.289
457,MOVIE,Eva,"['FR', 'IT']",1962,PG,100,"['drama', 'romance', 'european']",6.288
151,MOVIE,Just Neighbors,['US'],1919,Unknown,10,['comedy'],6.286
1166,MOVIE,War,"['US', 'CA']",2007,R,103,"['thriller', 'european', 'action', 'crime']",6.285
1496,MOVIE,The Rover,['AU'],2014,R,100,"['drama', 'crime', 'scifi', 'western', 'thriller', 'action']",6.281
92,MOVIE,I Shot Jesse James,['US'],1949,Unknown,81,"['western', 'drama', 'romance', 'history']",6.279
442,MOVIE,Camelot,['US'],1967,G,179,"['romance', 'fantasy', 'comedy', 'drama']",6.277
1087,MOVIE,I ♥ Huckabees,"['US', 'DE']",2004,R,106,"['romance', 'comedy']",6.271
340,MOVIE,The Blob,['US'],1958,Unknown,86,"['scifi', 'horror']",6.271
1399,MOVIE,Killer Elite,"['AU', 'US']",2011,R,116,"['thriller', 'action', 'crime']",6.269
1507,MOVIE,Godzilla,['US'],2014,PG-13,123,"['scifi', 'action', 'drama', 'thriller']",6.269
136,MOVIE,The Rise of Catherine the Great,['GB'],1934,Unknown,95,"['romance', 'drama', 'history']",6.267
204,MOVIE,The Hobbit,"['JP', 'US']",1977,PG,77,"['animation', 'fantasy', 'family']",6.263
1668,MOVIE,The Lure,['PL'],2015,Unknown,93,"['fantasy', 'horror', 'european', 'comedy', 'drama', 'thriller']",6.256
624,MOVIE,The Freshman,['US'],1990,PG,103,"['comedy', 'crime']",6.253
1110,MOVIE,Bride Wars,['US'],2009,PG,94,"['comedy', 'romance']",6.242
546,MOVIE,Predator 2,['US'],1990,R,108,"['thriller', 'action', 'horror', 'scifi']",6.239
1530,MOVIE,Delivery Man,"['US', 'IN']",2013,PG-13,103,"['comedy', 'drama']",6.237
2277,MOVIE,Endangered,['US'],2022,Unknown,90,['documentation'],6.231
1892,MOVIE,Freedom Fighters: The Ray,['US'],2017,PG,73,"['animation', 'action', 'fantasy']",6.229
1090,MOVIE,Rugrats Go Wild,['US'],2003,PG,84,"['comedy', 'family', 'fantasy', 'animation']",6.226
993,MOVIE,The Crazies,"['AE', 'US']",2010,R,101,"['action', 'horror', 'thriller', 'fantasy']",6.225
298,MOVIE,Wise Blood,['US'],1979,PG,106,"['drama', 'comedy']",6.222
463,MOVIE,Hanzo the Razor: Sword of Justice,['JP'],1972,Unknown,94,"['drama', 'action']",6.218
1631,MOVIE,Entourage,['US'],2015,R,104,"['comedy', 'drama', 'european']",6.216
443,MOVIE,Children of the Damned,['GB'],1964,Unknown,90,"['drama', 'horror', 'scifi']",6.212
2201,MOVIE,The Card Counter,"['GB', 'US', 'CN']",2021,R,111,"['crime', 'thriller', 'drama', 'action']",6.211
1689,MOVIE,Rock Dog,"['US', 'CN']",2016,PG,90,"['animation', 'comedy', 'family', 'music']",6.211
420,MOVIE,Godzilla vs. Megalon,['JP'],1973,G,82,"['action', 'family', 'scifi']",6.205
987,MOVIE,The Incredible Hulk,['US'],2008,PG-13,113,"['scifi', 'action', 'animation']",6.204
1094,MOVIE,The Upside of Anger,['US'],2005,R,118,"['comedy', 'drama']",6.202
1241,MOVIE,Michigan vs. Ohio State:  The Rivalry,['US'],2007,Unknown,59,"['documentation', 'sport']",6.2
1517,MOVIE,Ride Along,['US'],2014,PG-13,99,"['comedy', 'action', 'crime']",6.2
2046,MOVIE,One for All,['ES'],2020,Unknown,91,"['drama', 'documentation', 'european']",6.2
1740,MOVIE,Mike Nichols: An American Master,['US'],2016,Unknown,56,['documentation'],6.2
1542,MOVIE,Redemption,"['US', 'GB']",2013,R,100,"['action', 'thriller', 'european']",6.2
1323,MOVIE,Richard Jeni: A Big Steaming Pile of Me,['US'],2005,Unknown,59,"['comedy', 'documentation']",6.2
2035,MOVIE,Yusuf Hawkins: Storm Over Brooklyn,"['US', 'GB']",2020,PG-13,99,"['documentation', 'crime']",6.2
1722,MOVIE,Ferrell Takes the Field,['US'],2015,Unknown,49,"['documentation', 'comedy', 'sport']",6.2
2073,MOVIE,Rosa's Wedding,"['ES', 'FR']",2020,Unknown,97,"['comedy', 'romance']",6.2
1251,MOVIE,Catch a Fire,"['GB', 'US', 'ZA', 'FR']",2006,PG-13,101,"['action', 'drama', 'thriller', 'history']",6.2
758,MOVIE,Disclosure,['US'],1994,R,123,"['thriller', 'drama', 'crime']",6.2
1465,MOVIE,This Is the End,['US'],2013,R,107,"['comedy', 'action', 'fantasy']",6.2
2026,MOVIE,Earwig and the Witch,['JP'],2020,PG,82,"['animation', 'family', 'fantasy']",6.2
384,MOVIE,My Brilliant Career,['AU'],1979,G,100,"['drama', 'romance']",6.2
483,MOVIE,Satan’s Brew,['DE'],1977,Unknown,113,"['comedy', 'drama', 'european', 'romance']",6.2
547,MOVIE,The Man with Two Brains,['US'],1983,R,93,"['comedy', 'scifi', 'romance']",6.2
1191,MOVIE,Fat Girl,"['IT', 'FR']",2001,Unknown,86,"['drama', 'european']",6.2
557,MOVIE,Teen Wolf,['US'],1985,PG,91,"['comedy', 'romance', 'fantasy']",6.2
1136,MOVIE,The Sisterhood of the Traveling Pants 2,['US'],2008,PG-13,117,"['action', 'comedy', 'drama', 'romance']",6.2
1448,MOVIE,"George Lopez: It's Not Me, It's You",['US'],2012,R,56,"['comedy', 'documentation']",6.2
1885,MOVIE,Surf's Up 2: WaveMania,"['CA', 'US']",2017,PG,84,"['comedy', 'animation', 'family', 'sport']",6.2
406,MOVIE,"Ebirah, Horror of the Deep",['JP'],1966,PG,87,"['fantasy', 'action', 'scifi', 'comedy', 'drama']",6.2
577,MOVIE,Throw Momma from the Train,['US'],1987,PG-13,88,"['comedy', 'crime', 'thriller']",6.2
1877,MOVIE,A Dangerous Son,['US'],2018,Unknown,90,['documentation'],6.2
1867,MOVIE,Backstabbing for Beginners,"['CA', 'DK', 'US']",2018,R,108,"['thriller', 'drama', 'history', 'romance', 'european']",6.2
1812,MOVIE,Lizzie,['US'],2018,R,106,"['crime', 'drama', 'thriller', 'horror']",6.2
2002,MOVIE,Amanda Seales: I Be Knowin',['US'],2019,Unknown,60,['comedy'],6.2
1855,MOVIE,Black Butterfly,['US'],2017,R,93,"['thriller', 'crime', 'european']",6.2
1847,MOVIE,Mel Brooks: Unwrapped,['GB'],2018,Unknown,60,['comedy'],6.2
2177,MOVIE,Kimi,['US'],2022,R,89,"['thriller', 'crime', 'drama']",6.2
132,MOVIE,The Witch,['FR'],1906,Unknown,13,"['family', 'fantasy']",6.2
1487,MOVIE,Horrible Bosses 2,['US'],2014,R,108,"['comedy', 'crime']",6.2
1821,MOVIE,Live by Night,['US'],2017,R,129,"['drama', 'thriller', 'crime', 'action']",6.2
1489,MOVIE,Neighbors,['US'],2014,R,96,"['comedy', 'european']",6.2
1491,MOVIE,The Expendables 3,"['BG', 'FR', 'US']",2014,PG-13,126,"['action', 'thriller']",6.2
654,MOVIE,Flashpoint,['US'],1984,R,94,"['thriller', 'action', 'drama', 'crime']",6.2
828,MOVIE,In the Gloaming,['US'],1997,PG,61,['drama'],6.2
1961,MOVIE,Wig,['US'],2019,PG-13,89,['documentation'],6.2
1262,MOVIE,Scooby-Doo! Curse of the Lake Monster,['US'],2010,PG,80,"['comedy', 'animation', 'family', 'fantasy', 'romance', 'thriller']",6.2
998,MOVIE,The Expendables,"['BG', 'US']",2010,R,103,"['action', 'thriller']",6.2
1637,MOVIE,Rock and a Hard Place,['US'],2016,Unknown,81,['documentation'],6.2
2297,MOVIE,El Planeta,"['US', 'ES']",2021,Unknown,82,"['drama', 'comedy']",6.2
860,MOVIE,Schizopolis,['US'],1997,Unknown,99,"['comedy', 'fantasy']",6.2
